ID,Metabolite,Metab ID,KEGG Pathway ID,KEGG Pathway Description,Library ID,Adducts,Formula,Retention time,KEGG Compound ID,Mode,KEGG Compound First Category,KEGG Compound Second Category,KEGG Pathway First Category,KEGG Pathway Second Category,HMDB Superclass,HMDB Class,M/Z,RSD,Fragmentation Score,Theoretical Fragmentation Score,Mass Error,CAS ID,HMDB Subclass,leaf_CT1,leaf_CT2,leaf_CT3,leaf_CT4,leaf_CH1,leaf_CH2,leaf_CH3,leaf_CH4,leaf_MT1,leaf_MT2,leaf_MT3,leaf_MT4,leaf_MH1,leaf_MH2,leaf_MH3,leaf_MH4,leaf_ST1,leaf_ST2,leaf_ST3,leaf_ST4,leaf_SH1,leaf_SH2,leaf_SH3,leaf_SH4,Root_CT1,Root_CT2,Root_CT3,Root_CT4,Root_CH1,Root_CH2,Root_CH3,Root_CH4,Root_MT1,Root_MT2,Root_MT3,Root_MT4,Root_MH1,Root_MH2,Root_MH3,Root_MH4,Root_ST1,Root_ST2,Root_ST3,Root_ST4,Root_SH1,Root_SH2,Root_SH3,Root_SH4,QC01,QC02,QC03,QC04,QC05
pos_8722,N-Acetylputrescine,metab_8503,map01100;map00330,Metabolic pathways;Arginine and proline metabolism,HMDB0002064,M+H,C6H14N2O,0.7093,C02714,pos,-,-,Metabolism;Metabolism,Global and overview maps;Amino acid metabolism,Organic acids and derivatives,Carboximidic acids and derivatives,131.1179822,0.142471055,56.3,0,0.712044914,5699-41-2;18233-70-0,Carboximidic acids,2.9709,2.9689,3.3024,3.9678,3.1694,3.0737,3.3181,3.4435,3.0523,3.2802,3.0469,3.6854,3.0806,4.1225,4.3909,4.1407,3.806,3.4608,3.0353,3.4959,3.9638,3.8233,3.6368,4.6597,3.7364,3.4353,3.4561,3.1216,3.9508,3.8633,3.4444,3.8338,3.8344,3.9967,3.1085,3.4422,4.0575,3.6241,3.8153,3.8083,4.0095,4.1076,4.0598,4.1322,4.23,4.3506,4.4677,4.4371,4.1555,4.1412,4.0556,4.0422,4.0213
pos_8725,Maltol,metab_8506,map00523;map01110,Polyketide sugar unit biosynthesis;Biosynthesis of secondary metabolites,HMDB0030776,M+H-H2O,C6H6O3,0.7093,C11918,pos,-,-,Metabolism;Metabolism,Metabolism of terpenoids and polyketides;Global and overview maps,Organoheterocyclic compounds,Pyrans,109.0286841,0.070820963,0,45.3,2.208306643,118-71-8,Pyranones and derivatives,5.6396,5.2531,5.1434,5.1023,5.1445,5.7366,5.7499,5.5017,5.1729,5.381,5.4008,5.0879,5.6489,5.4208,5.3845,5.394,4.9398,5.1037,5.2397,4.7578,5.0704,5.3264,4.8346,5.4178,5.6755,5.6276,5.6489,5.6708,5.8145,5.8349,5.8906,5.8426,5.6362,5.5884,5.6798,5.6508,5.6895,5.7886,5.8059,5.7889,5.5177,5.4636,5.5264,5.5558,5.1724,5.1865,5.1461,5.2383,5.3895,5.4036,5.4321,5.4381,5.4677
pos_8726,"2,3,4-Trihydroxybutanoic acid",metab_8507,map01100;map00053,Metabolic pathways;Ascorbate and aldarate metabolism,HMDB0000613;HMDB0245425;HMDB0000943,M+H-2H2O,C4H8O5,0.7093,C01620,pos,-,-,Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism,Organic oxygen compounds,Organooxygen compounds,101.023632,0.088946231,0,30.3,2.290150531,13752-84-6;7306-96-9,Carbohydrates and carbohydrate conjugates,5.0334,4.6671,4.426,4.172,4.7357,5.2051,5.2262,5.0192,4.4438,4.6194,4.6965,4.3884,5.1241,4.9659,4.8036,4.8868,3.9651,4.3574,4.3786,3.4135,4.4547,4.7798,3.3883,4.8736,5.0787,4.9231,5.0507,5.0042,5.1738,5.2373,5.3409,5.2867,4.9366,4.9327,5.0431,4.9696,5.0835,5.166,5.182,5.2263,4.876,4.7833,4.7858,4.9027,4.4469,4.4656,4.5157,4.6667,4.8655,4.8409,4.9318,4.9153,4.9207
pos_8730,Deoxyribose,metab_8512,map01100;map00030,Metabolic pathways;Pentose phosphate pathway,HMDB0245099;HMDB0003224,M+ACN+H,C5H10O4,0.7015,C01801,pos,Carbohydrates,Monosaccharides,Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism,Organic oxygen compounds,Organooxygen compounds,176.0916865,0.050051181,0,53.1,-0.357109974,533-67-5,Carbonyl compounds,5.3017,5.0962,5.0624,5.1875,4.929,5.1744,5.1428,5.1112,5.1198,5.2332,5.0061,5.1434,5.8096,5.6159,5.4806,5.4951,5.2908,5.4015,5.1483,5.2801,5.8632,5.8657,5.8124,5.6362,5.1649,5.2105,5.379,5.3491,5.16,5.2361,5.2524,5.0798,5.3666,5.5508,5.4996,5.4547,5.4683,5.5223,5.4942,5.4667,5.6173,5.6245,5.6233,5.7723,5.5142,5.3976,5.4429,5.4049,5.4731,5.5102,5.507,5.4997,5.5338
pos_8734,Adipate semialdehyde,metab_8516,map01100,Metabolic pathways,HMDB0012882,M+H-2H2O,C6H10O3,0.7015,C06102,pos,-,-,Metabolism,Global and overview maps,Lipids and lipid-like molecules,Fatty Acyls,95.04951492,0.062933022,0,36.3,2.873103065,928-81-4,Fatty acids and conjugates,4.95,4.231,4.3196,4.4216,4.1282,4.5869,4.5951,4.309,4.1685,4.3561,4.2587,4.0989,4.4343,4.1643,3.5868,4.2157,3.3982,3.2788,3.5701,3.2174,3.1473,3.7098,3.1922,3.8353,5.0173,4.9734,4.9696,5.0686,5.4005,5.2007,5.3006,5.1716,4.7677,4.7061,4.8774,4.7462,4.8527,4.8889,4.8782,4.9649,4.5054,4.4471,4.5546,4.4688,4.0072,4.0388,4.0079,4.1647,4.3312,4.3968,4.3625,4.3875,4.3957
pos_8735,Stachyose,metab_8517,map01100;map00052,Metabolic pathways;Galactose metabolism,HMDB0003553;PW_C001923;MJDBOTE0000475,M+Na,C24H42O21,0.6936,C01613,pos,-,-,Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism,Organic oxygen compounds,Organooxygen compounds,689.2103675,0.168659125,0,87.2,-1.068093155,470-55-3;10094-58-3;470-55-3,Carbohydrates and carbohydrate conjugates,5.8178,5.7109,3.4953,3.4166,4.9129,5.2535,5.5195,5.3078,3.5387,5.0011,5.3839,5.5427,5.3627,5.3615,5.3292,3.478,4.9139,4.5515,4.5256,3.4511,3.3809,3.464,3.4258,4.6307,6.8131,6.589,6.7658,6.7093,6.7363,6.7291,6.7138,6.6949,6.6069,6.6888,6.6722,6.6456,6.1875,6.3386,6.503,6.3123,6.3497,6.3153,6.1769,6.3835,5.6938,5.8189,5.7431,5.8844,5.9612,5.9874,5.7806,5.943,5.954
pos_874,"5-(3',4'-Dihydroxyphenyl)-gamma-valerolactone-4'-O-glucuronide",metab_8522,-,-,HMDB0059989,"M+H, M+NH4",C17H20O10,3.4065,-,pos,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,385.1129518,0.096844094,0,35.8,0.074319246,-,Carbohydrates and carbohydrate conjugates,2.9711,4.2856,4.6397,5.2203,5.5483,5.459,5.3474,5.5551,4.7666,4.3664,4.3633,4.8461,5.2254,4.8171,5.3046,5.2155,4.5187,4.0923,4.1856,4.5386,4.3638,3.9563,4.3946,4.3109,2.4439,2.4992,2.4795,2.5183,2.4241,3.5293,3.6474,3.3033,2.4676,2.8554,3.0941,3.205,3.2051,3.4705,3.3971,3.3968,3.4519,3.7171,3.5508,3.8293,4.0258,3.8488,3.759,3.413,4.7982,4.6862,4.7813,4.7715,4.785
pos_8747,Gamma-Glutamylglutamine,metab_8530,-,-,HMDB0029147;HMDB0011738,M+H,C10H17N3O6,0.6859,C05283,pos,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,276.1188348,0.029280553,80.3,0,-0.6431875,10148-81-9;1466-50-8,"Amino acids, peptides, and analogues",4.5747,3.4739,3.6744,4.2556,4.717,4.2403,4.2557,4.6554,4.1228,4.845,4.4737,4.4922,4.7554,4.8555,4.8978,3.4966,3.5027,3.994,4.198,3.566,4.2383,4.3684,5.6859,4.462,5.8235,5.9057,5.8788,6,5.6744,5.7104,5.729,5.5567,6.0501,6.2234,5.9804,6.2284,5.8982,5.6982,5.7158,5.7258,6.4785,6.7291,6.4274,6.5043,6.8502,7.0336,6.8693,6.9477,5.9041,5.9051,5.8851,5.921,5.9072
pos_876,Benzyl alcohol beta-D-rutinoside,metab_8544,-,-,HMDB0303057,"M+NH4, M+Na",C19H28O10,3.4143,-,pos,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,434.2016986,0.176174949,0,72.7,-0.898662851,-,Carbohydrates and carbohydrate conjugates,0.5854,0.584,0.6139,2.424,4.2396,2.8079,0.6699,3.6769,0.6471,0.6976,0.643,0.6275,4.2764,4.6157,5.2781,4.6043,4.5718,4.6016,4.617,4.1309,4.9676,5.1681,5.0165,5.7934,0.634,0.6772,0.6616,3.5001,0.5962,0.6255,0.6292,0.5869,0.6523,0.6644,0.6913,3.68,4.4591,4.4191,4.5161,4.637,4.2567,4.2197,0.6441,3.6198,4.8879,4.9792,4.9677,5.189,4.7951,4.6799,4.729,4.6874,4.5819
pos_8763,L-Furosine,metab_8548,-,-,HMDB0029390,M+H,C12H18N2O4,0.6785,-,pos,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,255.13373,0.181674985,0,59.4,-0.800755852,19746-33-9,"Amino acids, peptides, and analogues",4.5818,5.2508,4.8772,5.2237,5.7911,5.4058,5.2314,5.8435,4.1931,4.2571,4.1877,4.6603,5.4341,5.3594,5.9453,5.9892,4.8757,4.1668,4.176,4.3783,4.7072,4.1183,4.1784,4.7261,4.176,4.2315,4.2117,4.2506,4.1261,4.1649,4.1698,4.1136,4.1997,4.2152,4.2493,4.2156,4.1838,4.1738,4.2098,4.1747,4.1878,4.1815,4.1891,4.1941,4.1254,4.1248,4.1367,4.1378,4.8884,4.815,4.7408,4.8688,4.7009
pos_8764,"D-Glucurono-6,3-lactone",metab_8549,map01100;map00053,Metabolic pathways;Ascorbate and aldarate metabolism,HMDB0006355,M+ACN+H,C6H8O6,0.6785,C02670,pos,-,-,Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism,Organoheterocyclic compounds,Furofurans,218.0658145,0.122385598,0,55,-0.562242831,32449-92-6,Isosorbides,3.792,3.79,3.8299,3.7513,3.9072,3.8948,3.9025,3.9024,3.8734,3.9375,3.868,3.8478,3.9017,3.8579,3.8317,3.8127,3.8188,3.8471,3.8564,3.7857,3.7156,3.7986,3.7605,3.8092,4.7722,4.9844,4.6815,4.9134,3.935,3.8452,4.0138,3.7939,4.9775,5.0378,5.006,5.1764,4.9865,4.9684,5.2476,4.9502,5.2941,5.2974,5.0198,5.2027,5.4997,5.1389,5.5165,5.348,3.9711,3.8662,3.8671,3.8594,3.8522
pos_8765,D-Ala-D-Ala,metab_8550,map01100,Metabolic pathways,HMDB0028680;HMDB0003459;HMDB0244385,M+H,C6H12N2O3,0.6785,C00993,pos,Peptides,Peptides,Metabolism,Global and overview maps,Organic acids and derivatives,Carboxylic acids and derivatives,161.0920413,0.207399493,35.3,0,-0.171112343,1948-31-8;923-16-0,"Amino acids, peptides, and analogues",5.1952,4.9214,5.0084,4.9457,5.1196,4.8983,4.876,4.9725,5.0244,5.2588,4.9207,5.1511,5.1052,5.2217,5.1985,4.6103,4.3565,4.68,4.6912,3.4367,3.3666,3.4496,4.1556,3.4602,5.7985,5.8262,5.6082,5.7723,5.7521,5.6852,5.666,5.5814,5.1635,5.1306,5.373,5.0621,5.0547,5.2087,5.0709,5.2982,4.7237,4.8486,4.877,4.6283,4.6125,4.0885,4.6565,4.5303,4.8458,4.7899,5.0049,4.8603,4.8258
pos_8770,Diaminopimelic acid,metab_8556,map01100;map01110;map00300;map01230,Metabolic pathways;Biosynthesis of secondary metabolites;Lysine biosynthesis;Biosynthesis of amino acids,HMDB0242532;HMDB0001370,M+H,C7H14N2O4,0.6706,C00666,pos,-,-,Metabolism;Metabolism;Metabolism;Metabolism,Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps,Organic acids and derivatives,Carboxylic acids and derivatives,191.1025402,0.125564647,65.4,0,-0.490183284,583-93-7,"Amino acids, peptides, and analogues",5.1439,4.4584,4.757,4.7086,4.7612,4.7424,4.7299,4.8553,4.8508,5.1419,4.763,5,5.0041,4.9545,4.7829,4.3524,4.475,4.3561,4.4849,3.8643,4.4825,3.8772,4.3276,3.8878,5.8914,5.9662,5.8222,5.9769,5.9256,5.8822,5.8442,5.785,5.5573,5.5172,5.6941,5.4699,5.4628,5.5403,5.5429,5.6475,5.1619,5.1775,5.3611,5.0861,5.3709,5.5496,5.2432,5.3799,4.9752,4.9596,5.0377,5.0215,4.8962
pos_8777,3-hydroxy-3-methyl-Glutaric acid,metab_8563,-,-,HMDB0000355,M+H,C6H10O5,0.663,C03761,pos,-,-,-,-,Lipids and lipid-like molecules,Fatty Acyls,163.0600448,0.050884245,39.7,0,-0.339811743,503-49-1,Fatty acids and conjugates,6.265,5.9815,5.9285,5.8914,5.7409,6.1863,6.1367,5.9603,5.8629,6.0427,5.9953,5.8816,6.1567,6.0198,5.9876,5.9825,5.8348,5.8549,5.9383,5.7665,5.7989,5.9481,5.7518,6.04,6.2201,6.1793,6.1831,6.2081,6.3088,6.2993,6.3473,6.318,6.1662,6.1233,6.1856,6.1467,6.1511,6.2567,6.2455,6.275,6.1045,6.0375,6.1103,6.1094,5.8351,5.8606,5.8534,5.8711,5.9829,5.9661,5.9749,5.9962,6.0219
pos_878,Tyrosyl-Proline,metab_8566,-,-,HMDB0029113,"M+H, M+Na",C14H18N2O4,3.4533,-,pos,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,279.1337138,0.038940999,0,46.2,-0.789780471,-,"Amino acids, peptides, and analogues",3.6809,2.0664,2.106,3.0339,3.0336,3.9581,3.956,2.9827,2.1492,3.1479,2.1438,2.1238,3.8771,3.4374,3.4003,2.469,2.5069,3.387,3.4347,3.3606,4.5072,4.8611,4.4775,5.0525,2.1322,2.1873,2.1677,2.2063,2.0827,2.1212,2.1261,2.0703,4.1039,5.1089,4.1904,4.5941,5.4463,3.2667,5.4061,2.1309,5.2379,5.672,5.4283,4.8487,6.5361,6.8495,6.6658,6.7838,5.5863,5.5829,5.5751,5.5491,5.5538
pos_8780,Pro Lys,metab_8567,-,-,-,M+H,C11H21N3O3,0.6552,-,pos,-,-,-,-,-,-,244.1654643,0.201304046,52,0,-0.426364974,-,-,4.2858,3.5027,4.4213,3.4014,5.3238,5.2794,5.2748,5.3499,3.8134,4.863,4.5876,4.56,5.3581,5.3561,5.1146,3.4627,3.4689,3.4972,3.5064,3.4358,3.3657,3.5589,3.4106,3.4593,5.9184,6.1558,6.0226,6.2243,5.8162,5.6124,5.6812,5.242,6.0699,6.0805,5.9998,5.9488,5.8372,5.9752,5.9885,6.0417,5.5719,5.436,5.7096,5.5084,5.161,5.1364,5.2715,4.9977,4.929,4.7485,4.9136,4.9311,5.0083
pos_8782,Lichenin,metab_8569,-,-,HMDB0302349,M+NH4,C6H10O5,0.6552,C00478,pos,-,-,-,-,Organic oxygen compounds,Organooxygen compounds,180.0865637,0.0521357,0,36.8,-0.52576664,1402-10-4,Alcohols and polyols,6.9547,6.6453,6.5953,6.5432,6.2608,6.5705,6.4987,6.3884,6.4916,6.7037,6.662,6.5535,6.7062,6.6147,6.5637,6.4657,6.4931,6.4774,6.5852,6.442,6.3795,6.4987,6.4091,6.5641,6.9499,6.8912,6.8927,6.9346,7.0526,7.0432,7.0688,7.0661,6.8965,6.8531,6.9077,6.8821,6.8548,6.9819,6.9595,7.0159,6.8657,6.7814,6.8675,6.8346,6.546,6.5998,6.6172,6.5928,6.5642,6.5809,6.5928,6.6094,6.6216
pos_8802,Alanyl-Aspartic acid,metab_8592,-,-,HMDB0028683;HMDB0304774,M+2Na-H,C7H12N2O5,0.6233,-,pos,-,-,-,-,Organic acids and derivatives,Peptidomimetics,249.0450547,0.121096496,0,45.3,-3.585529745,20727-65-5,Hybrid peptides,5.7355,5.6096,5.7718,5.0477,5.871,5.746,5.8381,5.7557,5.5724,5.1251,5.6293,4.9217,5.6421,4.8685,4.8188,4.9989,4.6324,4.9407,4.8081,4.6205,4.4067,5.3684,3.9102,5.7872,5.622,5.8777,5.7948,5.8676,5.7014,5.6844,5.6838,5.5972,5.8156,5.6879,5.807,5.7006,5.4875,5.5374,5.6388,5.614,5.6866,5.4819,5.5741,5.5822,5.0918,5.023,5.1191,5.231,5.3449,5.3507,5.2354,5.2494,5.3076
pos_8806,L-Aspartate-semialdehyde,metab_8596,map01100;map01110;map00300;map01210;map00270;map00330;map01230;map00260;map00261;map00400,"Metabolic pathways;Biosynthesis of secondary metabolites;Lysine biosynthesis;2-Oxocarboxylic acid metabolism;Cysteine and methionine metabolism;Arginine and proline metabolism;Biosynthesis of amino acids;Glycine, serine and threonine metabolism;Monobactam biosynthesis;Phenylalanine, tyrosine and tryptophan biosynthesis",HMDB0012249,M+ACN+H,C4H7NO3,0.6233,C00441,pos,-,-,Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism,Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps;Amino acid metabolism;Amino acid metabolism;Global and overview maps;Amino acid metabolism;Biosynthesis of other secondary metabolites;Amino acid metabolism,Organic acids and derivatives,Carboxylic acids and derivatives,159.0763969,0.172242269,0,47.9,-0.185165555,2338/3/6,"Amino acids, peptides, and analogues",2.8919,2.6877,2.7276,3.0676,2.8048,2.7924,2.8001,2.8,2.771,3.4353,2.7657,3.136,2.8857,2.7556,2.7294,2.7104,2.7165,2.7448,2.754,2.6835,2.6135,2.6964,3.5753,2.7069,5.371,5.6317,5.6283,5.6404,5.4651,5.6789,5.4914,5.617,5.7352,5.7586,5.6742,5.7286,5.3792,5.4838,5.5534,5.5767,5.8347,5.7315,5.9198,5.7286,5.7387,5.5376,5.7311,5.5868,4.0614,4.1933,4.1178,4.2062,4.0405
pos_8813,Cinnavalininate,metab_8604,map01100;map00380,Metabolic pathways;Tryptophan metabolism,HMDB0004078;PW_C002050,M+H-2H2O,C14H8N2O6,0.6156,C05640,pos,-,-,Metabolism;Metabolism,Global and overview maps;Amino acid metabolism,Organoheterocyclic compounds,Benzoxazines,265.0228695,0.157260694,0,32.5,-5.044549788,606-59-7,Phenoxazines,3.9722,3.9566,3.7945,3.4777,3.6336,4.1744,3.9553,3.6288,3.5998,3.7335,4.2826,3.8102,3.6404,3.5843,3.5581,3.5391,4.12,4.6046,4.5038,3.9604,3.442,4.6735,3.4869,5.2102,5.3796,5.291,5.257,5.1071,5.5457,5.4893,5.4905,5.5063,4.9211,4.7901,4.7799,4.2869,4.8921,4.7048,4.8023,5.1372,4.5961,4.4063,4.8831,4.1874,4.1521,3.5315,3.5434,3.5445,3.9644,3.8965,3.8853,3.8035,3.8074
pos_8851,(+)-gamma-Hydroxy-L-homoarginine,metab_8645,-,-,HMDB0301838,M+ACN+H,C7H16N4O3,0.6003,C08286,pos,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,246.1559484,0.118011397,0,44.2,-0.57566425,1616-99-5,"Amino acids, peptides, and analogues",4.5313,3.4731,4.4461,4.0437,4.8316,4.8342,4.861,4.9349,4.2623,4.7978,4.4615,4.5694,4.9821,5.3,5.0037,4.1318,3.4939,3.7339,4.2353,3.9156,3.3209,3.9887,3.3658,3.7811,4.987,5.1349,4.8851,5.0622,5.0405,4.7974,4.6616,4.5888,4.0339,4.2991,4.5415,4.3204,4.7922,4.8368,4.5428,4.5859,3.4735,3.4671,3.4747,3.4797,3.411,3.4105,3.4868,3.4234,4.5622,4.5409,4.4413,4.4601,4.5161
pos_8857,L-Aspartic acid,metab_8651,map01100;map00220;map01110;map00770;map00300;map01240;map01210;map00270;map01200;map00260;map01230;map00760;map00460;map00250;map00710;map00970;map00261;map02010;map00410;map00340,"Metabolic pathways;Arginine biosynthesis;Biosynthesis of secondary metabolites;Pantothenate and CoA biosynthesis;Lysine biosynthesis;Biosynthesis of cofactors;2-Oxocarboxylic acid metabolism;Cysteine and methionine metabolism;Carbon metabolism;Glycine, serine and threonine metabolism;Biosynthesis of amino acids;Nicotinate and nicotinamide metabolism;Cyanoamino acid metabolism;Alanine, aspartate and glutamate metabolism;Carbon fixation in photosynthetic organisms;Aminoacyl-tRNA biosynthesis;Monobactam biosynthesis;ABC transporters;beta-Alanine metabolism;Histidine metabolism",PW_C000123;HMDB0000191,M+H-H2O,C4H7NO4,0.6003,C00049,pos,Peptides;Hormones and transmitters,Amino acids;Neurotransmitters,Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Metabolism;Genetic Information Processing;Metabolism;Environmental Information Processing;Metabolism;Metabolism,Global and overview maps;Amino acid metabolism;Global and overview maps;Metabolism of cofactors and vitamins;Amino acid metabolism;Global and overview maps;Global and overview maps;Amino acid metabolism;Global and overview maps;Amino acid metabolism;Global and overview maps;Metabolism of cofactors and vitamins;Metabolism of other amino acids;Amino acid metabolism;Energy metabolism;Translation;Biosynthesis of other secondary metabolites;Membrane transport;Metabolism of other amino acids;Amino acid metabolism,Organic acids and derivatives,Carboxylic acids and derivatives,116.0344601,0.052681238,0,52.8,1.808540403,56-84-8,"Amino acids, peptides, and analogues",4.4787,3.8373,4.4036,4.0732,4.2847,4.0344,3.9081,3.84,4.2353,4.1779,4.0389,4.1169,4.1038,4.1609,4.5664,4.2852,3.9647,4.0651,4.3752,4.0674,5.4739,3.4037,5.3696,3.2668,4.8964,5.2615,5.0503,5.2114,4.7054,4.7748,4.7015,4.5659,5.5199,5.6357,5.6274,5.6157,5.6373,5.9598,5.5903,5.318,5.4324,5.3015,5.4075,5.4769,5.3185,5.4332,5.4006,5.3861,4.7379,4.7693,4.7664,4.7953,4.7918
pos_888,Dehydromonocrotaline,metab_8676,-,-,HMDB0250956,"M+H-2H2O, M+K",C16H21NO6,3.5315,-,pos,-,-,-,-,Organoheterocyclic compounds,Pyrrolizines,362.0997638,0.115817126,0,67.1,-0.871617325,-,Not Available,4.9788,5.042,5.0061,5.3113,5.1947,4.4336,4.0601,4.8989,4.9794,5.1017,4.8717,5.1863,4.9056,5.1272,5.4734,5.1658,5.3452,5.1928,5.1062,5.4316,5.2366,4.867,5.5116,4.7317,4.0139,4.0694,4.0496,4.0885,3.964,4.0028,4.0077,3.9515,4.5793,4.4533,4.6158,4.8791,5.1658,4.8577,5.3249,4.9602,5.1458,5.143,4.4437,5.2263,5.9252,5.7357,5.6073,5.579,5.0445,5.1311,5.1474,5.1737,5.0858
pos_8891,Prenyl glucoside,metab_8689,-,-,HMDB0031876,M+NH4,C11H20O6,0.5848,C09808,pos,-,-,-,-,Lipids and lipid-like molecules,Fatty Acyls,266.159588,0.051082356,0,34.8,-0.910365453,117861-55-9,Fatty acyl glycosides,5.1424,5.2917,5.3522,5.4435,4.9459,5.1707,4.819,5.0818,5.9272,5.7207,5.7012,5.7385,5.537,5.3165,5.5517,5.7258,5.6834,5.5229,5.4549,5.6833,5.4184,5.2423,5.7092,5.2403,4.8746,4.9269,4.9939,5.0234,4.74,4.5405,4.5778,4.4512,5.1934,5.1744,5.1466,5.0686,4.8642,4.8617,4.8881,4.9234,4.8329,4.8096,5.0878,4.8687,5.1554,4.7728,5.0179,4.4978,5.5093,5.4758,5.4652,5.4496,5.4779
pos_8892,L-erythro-4-Hydroxyarginine,metab_8690,-,-,HMDB0034326,M+ACN+H,C6H14N4O3,0.5848,C08284,pos,-,-,-,-,Organic acids and derivatives,Carboxylic acids and derivatives,232.1403206,0.28666416,0,46.5,-0.5012251,61370-10-3,"Amino acids, peptides, and analogues",4.3087,3.2379,3.2778,3.1992,4.2049,4.0377,4.0249,4.1843,3.4224,4.0961,4.0479,4.1781,4.307,4.5989,4.3314,3.2606,3.2667,3.295,3.5994,3.2336,3.1635,3.7097,3.2084,3.2571,4.8203,5.1814,5.0048,5.2145,4.7515,4.3677,4.5779,4.1877,5.0273,4.9441,4.9541,4.8648,4.915,4.9948,4.8708,4.8703,4.5389,4.424,4.6346,4.4523,4.386,4.1412,4.1046,3.8627,4.0175,4.0995,3.8851,3.7906,3.8877
pos_8895,L-Gulonolactone,metab_8693,map01100;map00053;map01240,Metabolic pathways;Ascorbate and aldarate metabolism;Biosynthesis of cofactors,HMDB0003466,M+Na,C6H10O6,0.5848,C01040,pos,-,-,Metabolism;Metabolism;Metabolism,Global and overview maps;Carbohydrate metabolism;Global and overview maps,Organoheterocyclic compounds,Lactones,201.0357126,0.224125933,0,34,-6.999051978,1128-23-0,Gamma butyrolactones,3.1938,3.1918,3.2317,3.1531,3.3089,3.2965,3.3042,3.3042,3.2751,3.3392,3.2698,3.2496,3.3034,3.2597,3.2335,3.2145,3.2206,3.2489,3.2581,3.1875,4.7688,3.2004,4.6209,3.211,4.3929,4.6862,4.5644,4.7166,4.0401,4.3152,4.1435,3.9395,5.1899,5.18,5.2555,5.1983,5.0895,5.2586,5.0806,4.525,5.1016,5.0794,5.0951,5.2249,5.0286,4.9483,5.0002,4.9613,4.203,4.0596,3.9318,4.1025,4.0518
pos_8899,TROMETHAMINE,metab_8697,-,-,HMDB0240288,M+H,C4H11NO3,0.5848,C07182,pos,-,-,-,-,Organic nitrogen compounds,Organonitrogen compounds,122.0813342,0.192688321,49.9,0,1.359285647,77-86-1,Amines,2.7016,2.6996,2.7395,2.6609,2.8166,2.8042,2.8119,2.8119,2.7828,2.8468,2.7775,2.7573,2.8111,2.7674,2.7412,2.7222,2.7283,2.7566,2.7658,2.6953,2.6253,2.7082,2.6701,2.7188,4.7009,3.9966,3.7425,4.1728,5.0877,3.9171,3.9887,3.5134,3.9302,2.805,3.3379,3.2466,3.421,4.1054,3.5054,3.2752,2.9363,2.7713,2.7789,3.2264,2.7153,3.0433,2.7266,2.7276,3.6844,3.8912,3.7154,3.8211,3.7847
pos_89,Apiin,metab_8698,map00944,Flavone and flavonol biosynthesis,HMDB0035464;LMPK12110337;HMDB0030843,"M+H, M+K, M+H-H2O, M+H-2H2O",C26H28O14,3.805,C04858,pos,-,-,Metabolism,Biosynthesis of other secondary metabolites,Phenylpropanoids and polyketides,Flavonoids,565.1547859,0.041132724,0,87.1,-0.702183164,26544-34-3,Flavonoid glycosides,7.6277,8.0004,8.212,8.1858,7.9344,8.0919,8.0714,7.97,8.3018,8.2382,8.2739,8.2435,8.2682,8.1234,7.986,8.1104,8.2625,8.1707,8.2161,8.3249,8.2524,8.1504,8.2582,7.9097,6.3109,6.3947,6.7256,6.5128,6.3234,6.5577,6.7154,6.3975,7.5258,7.3794,7.4634,7.4344,7.1712,7.322,7.4074,7.0791,7.1626,7.2434,7.1531,7.1367,7.1509,7.1439,6.9225,6.8189,8.0686,8.0499,8.0416,8.0387,8.0195
pos_8900,Diethanolamine,metab_8700,map00564,Glycerophospholipid metabolism,HMDB0004437,M+H,C4H11NO2,0.5848,C06772,pos,-,-,Metabolism,Lipid metabolism,Organic nitrogen compounds,Organonitrogen compounds,106.0864527,0.158280129,0,34,1.880909578,111-42-2,Amines,2.702,2.7,2.7399,2.6614,2.8171,2.8047,2.8283,2.8123,2.7833,2.8473,2.7779,3.763,2.8116,2.7679,2.7417,2.7227,2.7288,2.7571,2.7663,2.6958,2.6258,2.7086,2.6706,2.7192,4.2575,4.0564,4.1491,3.8384,4.4962,4.1529,4.1365,4.3302,3.7225,3.5971,4.0946,3.633,3.6694,3.9033,3.8884,3.9605,3.1898,3.4046,3.5035,2.7843,3.2665,2.7152,3.1366,2.7281,2.8266,2.7761,2.777,2.7693,2.921
